created_at,article,pageid,user,bytes,comment,project
2026-09-25T10:50:43Z,The_Second_Dining,4276566,Allangbanggu,3420,새 문서: {{투어 정보 |투어 이름 = The Second Dining |음악가 = [[최강창민]] |공연 유형 = |지역 = {{JPN}} |음반 = TBA |시작일 = [[2027년]] [[2월 22일]] |종료일 = [[2027년]] [[5월 16일]] |구간 = |공연횟수 = 24회 |예산 = |총수입 = |URL = |이전투어 = [[MAX C…,ko.wikipedia.org
2026-09-25T10:55:31Z,이식_쿠르간_황금인간,4276569,JinsengTea,3476,"""[[:en:Special:Redirect/revision/1316028334|Issyk Golden Cataphract Warrior]]"" 문서를 번역하여 만듦",ko.wikipedia.org
2026-09-25T11:06:47Z,카자흐스탄_공화국_국립_박물관,4276572,JinsengTea,3539,"""[[:en:Special:Redirect/revision/1375707592|National Museum of the Republic of Kazakhstan]]"" 문서를 번역하여 만듦",ko.wikipedia.org
