created_at,article,pageid,user,bytes,comment,project
2026-09-26T15:22:37Z,اسقف‌نشین_کنستانس,7015180,M-nemat,1937,ایجاد صفحه از ترجمه متن آلمانی,fa.wikipedia.org
2026-09-26T15:24:46Z,شورش_افغان‌ها_بر_علیه_حکومت_صفوی,7015184,پهلوی بزرگ,3854,صفحه‌ای تازه حاوی «{{Infobox military conflict | conflict = شورش‌های افغان‌ها بر علیه حکومت صفوی | part_of = | image = Isfahan to the south side by Eugène Flandin.jpg | caption = اصفهان از سمت جنوب،…,fa.wikipedia.org
2026-09-26T15:31:44Z,جولیان_اندرسون,7015186,Standardwhale,1794,ایجاد شده به‌واسطهٔ ترجمهٔ صفحهٔ «[[:en:Special:Redirect/revision/1352257480|Julian_Anderson]]»,fa.wikipedia.org
2026-09-26T15:33:42Z,کلاس_اقتصادی_پایه_(سفر),7015188,ماني,22708,ایجادشده به کمک [[راهنما:ابزار/به ویکی‌فا|به ویکی‌فا]] و Dexbot، ابرابزار,fa.wikipedia.org
2026-09-26T15:36:33Z,ماهم_این_هفته_برون_رفت_و_به_چشمم_سالی‌ست,7015190,Mamouri,15257,ایجاد مقاله برای غزل شمارهٔ ۶۸ دیوان حافظ؛ ضبط «شد از شهر» و جوهر فرد,fa.wikipedia.org
2026-09-26T15:37:16Z,کس_نیست_که_افتادهٔ_آن_زلف_دوتا_نیست,7015191,Mamouri,24883,ایجاد مقاله برای غزل شمارهٔ ۶۹ دیوان حافظ؛ ابیات افزوده و دو ردّیهٔ سودی,fa.wikipedia.org
2026-09-26T15:38:37Z,مردم_دیدهٔ_ما_جز_به_رخت_ناظر_نیست,7015192,Mamouri,15201,ایجاد مقاله برای غزل شمارهٔ ۷۰ دیوان حافظ؛ استقبال از سعدی,fa.wikipedia.org
2026-09-26T15:40:30Z,فرهان_جعفری,7015193,Darvinioiiiu,11616,صفحه‌ای تازه حاوی «'''فرهان جعفری''' (زادهٔ ۱۱ آذر ۱۳۸۴)<ref>{{یادکرد وب|عنوان=Farhan Jafari - آمار، توانمد و ارزش بازار|نشانی=https://www.fotmob.com/fa/players/1793952/farhan-jafari|وبگاه=FotMob|باز…,fa.wikipedia.org
2026-09-26T15:40:31Z,الکساندر_گوئر,7015194,Standardwhale,6068,ایجاد شده به‌واسطهٔ ترجمهٔ صفحهٔ «[[:en:Special:Redirect/revision/1368812647|Alexander_Goehr]]»,fa.wikipedia.org
2026-09-26T15:44:56Z,راین_بالا,7015195,M-nemat,4205,ایجاد صفحه با ترجمه انگلیسی,fa.wikipedia.org
2026-09-26T15:49:19Z,تریستان_مورایل,7015199,Standardwhale,1660,ایجاد شده به‌واسطهٔ ترجمهٔ صفحهٔ «[[:en:Special:Redirect/revision/1339377630|Tristan_Murail]]»,fa.wikipedia.org
2026-09-26T15:50:49Z,پایگاه_گارد_ملی_هوایی_تروآکس_فیلد,7015200,Ali.eblis1,4650,از یگان‌های نیروهای مسلح آمریکا,fa.wikipedia.org
2026-09-26T15:54:33Z,موسیقی_طیفی,7015202,Standardwhale,1586,ایجاد شده به‌واسطهٔ ترجمهٔ صفحهٔ «[[:en:Special:Redirect/revision/1371706087|Spectral_music]]»,fa.wikipedia.org
2026-09-26T15:58:04Z,گارد_ملی_هوایی_ویسکانسین,7015204,Ali.eblis1,5319,از یگان‌های نیروهای مسلح آمریکا,fa.wikipedia.org
2026-09-26T15:59:31Z,جوایز_گراومایر,7015205,Standardwhale,1264,ایجاد شده به‌واسطهٔ ترجمهٔ صفحهٔ «[[:en:Special:Redirect/revision/1374361128|Grawemeyer_Awards]]»,fa.wikipedia.org
2026-09-26T16:02:32Z,اتاق_تاریک_(فیلم_۲۰۰۲),7015207,Taddah,2189,ایجادشده به کمک [[راهنما:ابزار/به ویکی‌فا|به ویکی‌فا]] و Dexbot، ابرابزار,fa.wikipedia.org
2026-09-26T16:04:05Z,پرواز_۲۵۷۴_کنتیننتال_اکسپرس,7015208,Arvin88,8138,صفحه‌ای تازه حاوی «ک{{Infobox aircraft occurrence |name = پرواز شماره ۲۵۷۴ کنتیننتال اکسپرس |image = Continental Express Flight 2574 horizontal stabilizer.jpg |caption = بقایای تثبیت‌کننده افقی هواپی…,fa.wikipedia.org
2026-09-26T16:05:34Z,راین_شمالی,7015209,M-nemat,6133,ایجاد صفحه با ترجمه انگلیسی,fa.wikipedia.org
2026-09-26T16:09:30Z,راهی‌ست_راه_عشق_که_هیچش_کناره_نیست,7015212,Mamouri,16933,ایجاد مقاله برای غزل شمارهٔ ۷۲ دیوان حافظ؛ استخاره در حافظ‌نامه,fa.wikipedia.org
2026-09-26T16:11:07Z,روشن_از_پرتو_رویت_نظری_نیست_که_نیست,7015214,Mamouri,17331,ایجاد مقاله برای غزل شمارهٔ ۷۳ دیوان حافظ؛ سه بیت بی‌گواه و ردّیه‌های سودی,fa.wikipedia.org
2026-09-26T16:14:05Z,کد_بال,7015218,Ali.eblis1,3671,از اصطلاحات نظامی,fa.wikipedia.org
2026-09-26T16:15:26Z,خواب_آن_نرگس_فتان_تو_بی‌چیزی_نیست,7015220,Mamouri,11219,ایجاد مقاله برای غزل شمارهٔ ۷۵ دیوان حافظ؛ نبود آن در دست‌نویس‌های سدهٔ نهم,fa.wikipedia.org
