created_at,article,pageid,user,bytes,comment,project
2026-09-25T21:19:16Z,قالب_بار_دستی,7014266,ماني,8539,ایجادشده به کمک [[راهنما:ابزار/به ویکی‌فا|به ویکی‌فا]] و Dexbot، ابرابزار,fa.wikipedia.org
2026-09-25T21:20:13Z,کلاه‌میرحسن_مشهدی,7014267,Mamouri,887,ایجاد مقالهٔ گونه: جعبهٔ گونهٔ خودکار و توصیف کوتاه,fa.wikipedia.org
2026-09-25T21:24:17Z,بال_۱۲_آموزش_پرواز,7014268,Ali.eblis1,4370,از یگان‌های نیروهای مسلح آمریکا,fa.wikipedia.org
2026-09-25T21:25:50Z,کلاه‌میرحسن_دم‌عقربی,7014269,Mamouri,931,ایجاد مقالهٔ گونه: جعبهٔ گونهٔ خودکار و توصیف کوتاه,fa.wikipedia.org
2026-09-25T21:31:01Z,کلاه‌میرحسن_زنجانی,7014273,Mamouri,895,ایجاد مقالهٔ گونه: جعبهٔ گونهٔ خودکار و توصیف کوتاه,fa.wikipedia.org
2026-09-25T21:35:20Z,باشگاه_فوتبال_زنان_یاسام_کردستان,7014274,Ehsanf2018,1135,صفحه‌ای تازه حاوی «{{جعبه باشگاه فوتبال |نام باشگاه = یاسام کردستان |نام کامل = باشگاه فوتبال زنان یاسام کردستان |تصویر = |لقب= |تأسیس= ۱۴۰۴ |انحلال= |مالک= |مدیریت= |سرمربی= |ورزشگاه= |گنجایش= |لیگ=…,fa.wikipedia.org
2026-09-25T21:37:20Z,کلاه‌میرحسن_دارابی,7014275,Mamouri,933,ایجاد مقالهٔ گونه: جعبهٔ گونهٔ خودکار و توصیف کوتاه,fa.wikipedia.org
2026-09-25T21:39:41Z,دوبوز_هیوارد,7014276,Roozitaa,22198,صفحه‌ای تازه حاوی «{{Infobox writer | name = دوبوز هیوارد | image = Porgy-DuBose-Dorothy-Heyward.jpg | landscape = | alt = | caption = دوبوز و دوروتی هیوارد، حدود ۱۹۲۹ | pen_name = | birth_name = ادو…,fa.wikipedia.org
2026-09-25T21:42:35Z,کلاه‌میرحسن_سرخه‌ای,7014278,Mamouri,905,ایجاد مقالهٔ گونه: جعبهٔ گونهٔ خودکار و توصیف کوتاه,fa.wikipedia.org
2026-09-25T21:43:42Z,مسافر_فهرست_انتظار,7014281,ماني,14102,ایجادشده به کمک [[راهنما:ابزار/به ویکی‌فا|به ویکی‌فا]] و Dexbot، ابرابزار,fa.wikipedia.org
2026-09-25T21:47:46Z,کلاه‌میرحسن_کاسه‌خاری,7014284,Mamouri,933,ایجاد مقالهٔ گونه: جعبهٔ گونهٔ خودکار و توصیف کوتاه,fa.wikipedia.org
2026-09-25T21:52:33Z,لیگ_نخبگان_گویان,7014288,شهریار راد,3824,صفحه‌ای تازه حاوی «{{infobox football league|logo=|pixels=x200px|country=گویان|confed=[[کونکاکاف]]|founded=۲۰۱۵|first=|teams=۱۰|levels=۱|confed_cup=[[جام باشگاهی کارائیب]]|champions=[[باشگاه فوتبال ا…,fa.wikipedia.org
2026-09-25T21:52:52Z,افسر_دوم_(هوانوردی),7014289,Arvin88,3312,صفحه‌ای تازه حاوی «'''افسر دوم''' (به انگلیسی: Second officer) در [[هوانوردی]] غیرنظامی، رتبه‌ای است که با نام «افسر اول تازه‌کار» (junior first officer) نیز شناخته می‌شود و معمولاً برای خلبانانی به…,fa.wikipedia.org
2026-09-25T21:52:57Z,کلاه‌میرحسن_کوه‌بال,7014290,Mamouri,943,ایجاد مقالهٔ گونه: جعبهٔ گونهٔ خودکار و توصیف کوتاه,fa.wikipedia.org
2026-09-25T21:56:28Z,افسر_سوم_(هوانوردی),7014292,Arvin88,2458,صفحه‌ای تازه حاوی «'''افسر سوم''' (به انگلیسی: Third officer) رتبه‌ای کم‌کاربرد در [[هوانوردی]] غیرنظامی است که در گذشته عمدتاً توسط شرکت هواپیمایی [[خطوط هوایی سراسری آمریکا|پان امریکن ورلد ایرویز]]…,fa.wikipedia.org
2026-09-25T21:58:08Z,کلاه‌میرحسن_بلوچستانی,7014295,Mamouri,901,ایجاد مقالهٔ گونه: جعبهٔ گونهٔ خودکار و توصیف کوتاه,fa.wikipedia.org
2026-09-25T21:59:31Z,کلاه‌میرحسن_رودهنی,7014297,Mamouri,957,ایجاد مقالهٔ گونه: جعبهٔ گونهٔ خودکار و توصیف کوتاه,fa.wikipedia.org
2026-09-25T22:01:10Z,کلاه‌میرحسن_طالقانی,7014298,Mamouri,905,ایجاد مقالهٔ گونه: جعبهٔ گونهٔ خودکار و توصیف کوتاه,fa.wikipedia.org
2026-09-25T22:02:44Z,کابین_هواپیما,7014301,ماني,20172,ایجادشده به کمک [[راهنما:ابزار/به ویکی‌فا|به ویکی‌فا]] و Dexbot، ابرابزار,fa.wikipedia.org
2026-09-25T22:02:46Z,کلاه‌میرحسن_گاجره‌ای,7014302,Mamouri,931,ایجاد مقالهٔ گونه: جعبهٔ گونهٔ خودکار و توصیف کوتاه,fa.wikipedia.org
