created_at,article,pageid,user,bytes,comment,project
2026-09-26T17:24:45Z,گارد_ملی_هوایی_کلرادو,7016022,Ali.eblis1,6054,از یگان‌های نیروهای مسلح آمریکا,fa.wikipedia.org
2026-09-26T17:28:18Z,راین_پیشین,7016026,M-nemat,3716,ایجاد صفحه با ترجمه انگلیسی,fa.wikipedia.org
2026-09-26T17:34:13Z,پیکسل_۱۱_پرو_فولد,7016030,قندون,21202,ایجاد شده به‌واسطهٔ ترجمهٔ صفحهٔ «[[:en:Special:Redirect/revision/1374368105|Pixel_11_Pro_Fold]]»,fa.wikipedia.org
2026-09-26T17:35:27Z,قواعد_ویژه_پرواز_با_دید,7016032,ماني,31996,ایجادشده به کمک [[راهنما:ابزار/به ویکی‌فا|به ویکی‌فا]] و Dexbot، ابرابزار,fa.wikipedia.org
2026-09-26T17:40:20Z,راین_آلپ,7016033,M-nemat,3053,ایجاد صفحه با ترجمه انگلیسی,fa.wikipedia.org
2026-09-26T17:57:28Z,باشگاه_یک‌مایلی,7016040,ماني,20187,ایجادشده به کمک [[راهنما:ابزار/به ویکی‌فا|به ویکی‌فا]] و Dexbot، ابرابزار,fa.wikipedia.org
2026-09-26T18:04:28Z,بار_هوایی,7016045,ماني,25153,ایجادشده به کمک [[راهنما:ابزار/به ویکی‌فا|به ویکی‌فا]] و Dexbot، ابرابزار,fa.wikipedia.org
2026-09-26T18:12:12Z,برایزگاو,7016048,M-nemat,1470,ایجاد صفحه با ترجمه انگلیسی,fa.wikipedia.org
2026-09-26T18:15:55Z,انتخابگرنشین_بادن,7016049,M-nemat,7208,ایجاد صفحه با ترجمه انگلیسی,fa.wikipedia.org
2026-09-26T18:18:17Z,بال_۸۶_ترابری_هوایی,7016050,Ali.eblis1,3710,از یگان‌های نیروهای مسلح آمریکا,fa.wikipedia.org
2026-09-26T18:19:10Z,فاز۷_ماهشهر,7016052,Bjhhbv,1216,صفحه‌ای تازه حاوی «فاز۷ بندر ماهشهر یک منطقه مسکونی در شهرستان ماهشهر هست این منطقه در سال ۱۳۸۸ کلنگ زنی شد و ساختن ساختمان ها از سال ۸۹ استارت خورد این منطقه حدود ۳ سال از سال ۱۳۸۹ تا اواخر ۹۱ در حا…,fa.wikipedia.org
