created_at,article,pageid,user,bytes,comment,project
2026-09-24T12:05:45Z,Devisenschutzkommando,11605861,Adolfobrigido,3753,crear artículo traducción del https://en.wikipedia.org/wiki/Devisenschutzkommando,es.wikipedia.org
2026-09-24T12:22:28Z,Gendarmería_(Bélgica),11605868,Adolfobrigido,2689,Página creada con «[[Imagen:Rijkswachter 26-02-2008 17-49-00.jpg|miniatura|Retrato de un miembro de la Rijkswacht/Gendarmería belga en 1947]] [[Imagen:L'escorte royale à cheval - 21 juillet 1989 (1).…,es.wikipedia.org
2026-09-24T12:28:19Z,Wanchai_Jarunongkran,11605870,~2026-51556-79,3423,Página creada con «{{Ficha de deportista |nombre = {{PAGENAME}} |imagen = |tamaño de imagen = |pie de imagen = <!-- Sección de datos personales --> |nombrecompleto = |apodo = |lugar nacimiento = [[Ba…,es.wikipedia.org
2026-09-24T12:42:56Z,Phoutthavong_Sangvilay,11605873,~2026-51556-79,3187,Página creada con «{{Ficha de deportista |nombre = {{PAGENAME}} |imagen = |tamaño de imagen = |pie de imagen = <!-- Sección de datos personales --> |nombrecompleto = |apodo = |lugar nacimiento = [[Ba…,es.wikipedia.org
2026-09-24T12:44:47Z,Camino_Natural_del_Eresma,11605875,Laurasendai,18142,Creación de la página,es.wikipedia.org
2026-09-24T12:51:36Z,Celine_Dept,11605878,Luciérnaga de conocimiento,22574,"Página creada con «{{Ficha de persona}} '''Céline Dept''' ([[Ostende]], [[Provincia de Flandes Occidental]], 8 de diciembre de 1999) es una [[influencer]] belga activa en [[TikTok]] y YouTube, y la p…",es.wikipedia.org
2026-09-24T12:53:57Z,Mikel_Brown_Jr.,11605881,Pacoperez6,2909,Página creada con «{{enobras|Pacoperez6}} {{Ficha de deportista |nombre = Mikel Brown Jr. |imagen = |tamaño imagen = |pie = |nombrecompleto = Christopher Mikel Brown Jr. |apodo = |lugar nacimiento =…,es.wikipedia.org
2026-09-24T13:00:53Z,Waris_Choolthong,11605883,~2026-51556-79,3695,Página creada con «{{Ficha de deportista |nombre = {{PAGENAME}} |imagen = |tamaño de imagen = |pie de imagen = <!-- Sección de datos personales --> |nombrecompleto = |apodo = |lugar nacimiento = [[Pr…,es.wikipedia.org
2026-09-24T13:02:54Z,Jakob_Nowell,11605884,SUBLIMEFAN,403,cree la pagina del actual vocalista de la banda Sublime,es.wikipedia.org
2026-09-24T13:13:07Z,MSG_Prime_Minister's_Cup_2026,11605888,Oakland Cumbiero,1413,Página creada con «{{actual|deporte|fútbol}} {{en desarrollo}} La '''MSG Prime Minister's Cup 2026''' es la undécima edición de [[MSG Prime Minister's Cup|dicha competición]] que celebra del 18 de se…,es.wikipedia.org
