created_at,article,pageid,user,bytes,comment,project
2026-09-26T11:19:04Z,Arjuna_Adji_Pratama,4836133,Junaxzy,3212,"←Membuat halaman berisi ''''Arjuna Adji Pratama''' atau [[Pengguna:Junaxzy/Arjuna Adji Pratama]] adalah fotografer, videografer, pembuat film dokumenter, pengemudi pesawat nirawak (drone), dan produs…",id.wikipedia.org
2026-09-26T11:26:05Z,Furancho,4836134,Funnya10,2591,membuat artikel baru,id.wikipedia.org
2026-09-26T11:27:17Z,Pesta_Olahraga_Tradisional_Etnis_Minoritas_Nasional_Republik_Rakyat_Tiongkok,4836137,Glorious Engine,1189,←Membuat halaman berisi ''''Pesta Olahraga Tradisional Etnis Minoritas Nasional Republik Rakyat Tiongkok''' adalah sebuah ajang multi-olahraga yang melibatkan para atlet dan perwakilan dari 55 etnis…,id.wikipedia.org
2026-09-26T11:28:52Z,Renang_pada_Pesta_Olahraga_Asia_2026_–_200_meter_ganti-gaya_individu_putra,4836139,IrfanRezaSan,7106,←Membuat halaman berisi '{{Infobox sports competition event |event = Nomor 200 meter ganti-gaya individu putra |games = Pesta Olahraga Asia 2026 |venue = [[Tokyo Aquatics Centre]] |date = 20 Septembe…,id.wikipedia.org
2026-09-26T11:31:51Z,Renang_pada_Pesta_Olahraga_Asia_2026_–_400_meter_ganti-gaya_individu_putra,4836143,IrfanRezaSan,6521,←Membuat halaman berisi '{{Infobox sports competition event |event = Nomor 400 meter ganti-gaya individu putra |games = Pesta Olahraga Asia 2026 |venue = [[Tokyo Aquatics Centre]] |date = 22 Septembe…,id.wikipedia.org
2026-09-26T11:34:49Z,Renang_pada_Pesta_Olahraga_Asia_2026_–_Estafet_4_×_100_meter_gaya_bebas_putra,4836149,IrfanRezaSan,9767,←Membuat halaman berisi '{{Infobox sports competition event |event = Nomor estafet 4 × 100 meter gaya bebas putra |games = Pesta Olahraga Asia 2026 |venue = [[Tokyo Aquatics Centre]] |date = 24 Septe…,id.wikipedia.org
2026-09-26T11:38:26Z,Renang_pada_Pesta_Olahraga_Asia_2026_–_Estafet_4_×_200_meter_gaya_bebas_putra,4836152,IrfanRezaSan,10391,←Membuat halaman berisi '{{Infobox sports competition event |event = Nomor estafet 4 × 200 meter gaya bebas putra |games = Pesta Olahraga Asia 2026 |venue = [[Tokyo Aquatics Centre]] |date = 21 Septe…,id.wikipedia.org
2026-09-26T11:42:26Z,Renang_pada_Pesta_Olahraga_Asia_2026_–_Estafet_4_×_100_meter_ganti-gaya_putra,4836156,IrfanRezaSan,10735,←Membuat halaman berisi '{{Infobox sports competition event |event = Nomor estafet 4 × 100 meter gaya ganti putra |games = Pesta Olahraga Asia 2026 |venue = [[Tokyo Aquatics Centre]] |date = 22 Septe…,id.wikipedia.org
2026-09-26T11:42:47Z,Pembubaran_diri_Parlemen_Austria,4836157,Juragan Sembako,8059,"Dibuat dengan menerjemahkan halaman ""[[:en:Special:Redirect/revision/1373742675|Self-elimination of the Austrian Parliament]]""",id.wikipedia.org
2026-09-26T11:54:31Z,Renang_pada_Pesta_Olahraga_Asia_2026_–_Estafet_4_×_100_meter_ganti-gaya_campuran,4836164,IrfanRezaSan,9995,←Membuat halaman berisi '{{Infobox sports competition event |event = Estafet 4 × 100 meter ganti-gaya campuran |games = Pesta Olahraga Asia 2026 |venue = [[Tokyo Aquatics Centre]] |date = 23 Septembe…,id.wikipedia.org
2026-09-26T11:57:17Z,Stasiun_Sementara_Sakukaeshi,4836166,Revan Adisemesta415,1971,←Membuat halaman berisi '{{infobox station |name = Stasiun Sementara Sakukaeshi |native_name = 作返仮乗降場 |native_name_lang=ja |image = Sakukaeshi eki.jpg |caption = Stasiun Sementara Sakukaeshi dan area…,id.wikipedia.org
2026-09-26T11:57:23Z,Anton_Reinthaller,4836167,Juragan Sembako,6583,"Dibuat dengan menerjemahkan halaman ""[[:en:Special:Redirect/revision/1371495176|Anton Reinthaller]]""",id.wikipedia.org
2026-09-26T12:01:25Z,Romance_in_the_Alley,4836168,Glorious Engine,899,←Membuat halaman berisi ''''''Romance in the Alley''''' adalah seri drama romansa kehidupan keluarga televisi Tiongkok tahun 2024 yang disutradarai oleh [[Zhang Kaizhou]]. Seri tersebut diproduksi ol…,id.wikipedia.org
2026-09-26T12:06:34Z,Stasiun_Furaoi,4836172,Revan Adisemesta415,2216,←Membuat halaman berisi '{{infobox station |name = Stasiun Furaoi |native_name = 振老駅 |native_name_lang=ja |image = Furaoi eki.jpg |caption = Stasiun Furaoi dan area sekitarnya kurang lebih 500m para…,id.wikipedia.org
2026-09-26T12:09:55Z,Guo_Xiaodong,4836174,Glorious Engine,675,←Membuat halaman berisi '{{infobox orang}} '''Guo Xiaodong''' ({{lahirmati||18|12|1974}}) adalah seorang pemeran Tiongkok yang populer dalam membintangi berbagai serial televisi. Ia menikah dengan pe…,id.wikipedia.org
2026-09-26T12:10:48Z,Adults_(serial_TV),4836175,Pommegrains,5371,"Dibuat dengan menerjemahkan halaman ""[[:en:Special:Redirect/revision/1376760237|Adults (TV series)]]""",id.wikipedia.org
2026-09-26T12:15:34Z,Potensi_Perluasan_Negara_Anggota_Uni_Eropa,4836179,Funnya10,2538,menambahkan artikel baru,id.wikipedia.org
2026-09-26T12:18:54Z,Key_to_the_Phoenix_Heart,4836180,Glorious Engine,932,"←Membuat halaman berisi ''''''Key to the Phoenix Heart''''' adalah sebuah seri drama sejarah romansa perang televisi Tiongkok tahun 2026 yang disutradarai oleh [[Gao Yijun]] bersama [[Sun Mengfei]],…",id.wikipedia.org
