created_at,article,pageid,user,bytes,comment,project
2026-09-23T14:46:09Z,Final_Cut_Pro,4833937,VynelKroXernavex,23915,←Membuat halaman berisi '{{Infobox Software | name = Final Cut Pro | logo = [[Berkas:FinalCutProACS2026.png|100px]] | logo caption = Ikon Final Cut Pro sejak 2026 | author = [[Macromedia]] | develope…,id.wikipedia.org
2026-09-23T14:49:14Z,Charles_D._Hall,4833938,Bres6yaga,2908,←Membuat halaman berisi '{{Short description|British-American art director and production designer}} {{Infobox person | name = Charles D. Hall | birth_date = {{Birth date|1888|04|20}} | birth_place =…,id.wikipedia.org
2026-09-23T15:23:28Z,Nocturn_project,4833944,Nixxi76,4355,"←Membuat halaman berisi '{{Infobox musisi|nama=Nocturn Project|latar_belakang=grup_musik|asal=Kulon Progo, [[Daerah Istimewa Yogyakarta|Yogyakarta]], Indonesia|genre=[[Black metal]], symphonic black…",id.wikipedia.org
2026-09-23T15:28:33Z,Death_Wish_(film_1974),4833946,Glorious Engine,2577,←Membuat halaman berisi '{{Infobox film | name = Death Wish | image = | alt = | caption = | director = [[Michael Winner]] | producer = {{Plainlist| * [[Dino De Laurentiis]] * Hal Landers * [[Bobby Ro…,id.wikipedia.org
2026-09-23T15:29:40Z,Death_Wish,4833947,Glorious Engine,86,←Membuat halaman berisi '{{penghubung}} * [[Death Wish (film 1974)]] * [[Death Wish (film 2018)]] {{disambig}}',id.wikipedia.org
2026-09-23T15:35:28Z,Ignacia_Michelson,4833950,Samuelita Lopez Perez Lapuerca,1540,membuat halaman Ignacia Michelson,id.wikipedia.org
2026-09-23T15:37:42Z,Terry_Kinney,4833952,Deluffy17,6655,"←Membuat halaman berisi '{{Infobox person | image = Terry Kinney in 2016.jpg | caption = Kinney tahun 2016 | birth_name = | birth_date = {{birth date and age|1954|1|29|mf=y}} | birth_place = Lincoln,…",id.wikipedia.org
2026-09-23T15:38:47Z,Djoy9,4833953,Takutniancik,2009,←Membuat halaman berisi '{{infobox brand | name = Djoy9 | logo = [[File:Djoy9.png|200px]] | image = [[File:Peringatan 21+ rokok elektronik djoy.jpg|350px]] | caption = | producttype = [[Rokok elektro…,id.wikipedia.org
2026-09-23T15:39:19Z,Ezo,4833954,Glorious Engine,3235,"←Membuat halaman berisi '[[File:Mallet-TerredeGesso.png|thumb|Peta ""Tanah Iesso"" karya kartografer Prancis [[Alain Manesson Mallet]] (1683)]] {{nihongo|'''Ezo''', '''Yezo'''<ref>{{cite book|last=Batc…",id.wikipedia.org
2026-09-23T15:51:04Z,Dway,4833956,Takutniancik,1690,←Membuat halaman berisi '{{infobox brand | name = Dway | logo = [[File:Dway.png|250px]] | image = [[File:Peringatan 21+ rokok elektronik djoy.jpg|350px]] | caption = | producttype = [[Rokok elektroni…,id.wikipedia.org
2026-09-23T15:51:18Z,Pemberontakan_Menashi–Kunashir,4833957,Glorious Engine,4443,←Membuat halaman berisi '{{Infobox military conflict | conflict = Pemberontakan Menashi–Kunashir | width = | part_of = [[Pemberontakan Ainu]] | image = Ishuretsuzo (Ikotoi) by Kakizaki Hakyo (MBAA Be…,id.wikipedia.org
2026-09-23T16:11:56Z,Perdagangan_Santan,4833965,Glorious Engine,4277,"←Membuat halaman berisi '{{confused|Santan}} [[File:Santanfuku8422.jpg|thumb|Sebuah [[Mangfu|mǎngpáo]] yang disebut sebagai ""Busana Santan"" disimpan di [[Museum Etnologi Nasional (Jepang)|Museum Etno…",id.wikipedia.org
2026-09-23T16:23:57Z,Semenanjung_Oshima,4833980,Glorious Engine,1906,←Membuat halaman berisi '{{location map | Japan Hokkaido | label = | position = left | lat_deg = 42 | lat_min = 00 | lat_sec = 00 | lat_dir = N | lon_deg = 140 | lon_min = 20 | lon_sec = 00 | lon_dir…,id.wikipedia.org
