created_at,article,pageid,user,bytes,comment,project
2026-09-26T07:55:50Z,GunBound,7967409,Bubblegbwc,23667,"Criada por tradução da página ""[[:en:Special:Redirect/revision/1373826696|Gunbound]]""",pt.wikipedia.org
