created_at,article,pageid,user,bytes,comment,project
2026-09-24T15:21:56Z,Union_Nationale_des_Femmes_Algériennes,17628194,ChéRatou,4130,Créé en traduisant la page « [[:en:Special:Redirect/revision/1367421917|National Union of Algerian Women]] »,fr.wikipedia.org
2026-09-24T15:24:12Z,ZwCl_3179_BCG,17628198,GeoAstronomyUser1207,11577,Nouvelle page : {{Infobox Objet astronomique | image = Image of ZwCl 3179 BCG.png | légende = Image [[SDSS]] de ZwCl 3179 BCG. | constellation = [[Lion (constellation)|Lion]] | ascension droite = 10/…,fr.wikipedia.org
2026-09-24T15:25:18Z,Université_Polytechnique_de_Gitega,17628201,Cincotech,4770,"Mise à jour du brouillon : structuration de l'article, ajout des références et de l'infobox",fr.wikipedia.org
2026-09-24T15:25:26Z,Wilaya_de_Bir_El_Ater,17628202,Ted1968,3101,création + wali,fr.wikipedia.org
2026-09-24T15:26:59Z,Terres_du_château,17628209,Petitpeton,3654,"Nouvelle page : Les « '''terres du château''' » , ou « '''domaine castral''' » (''várföld'' ou ''várbirtok'' en [[hongrois]]), est une ancienne entité historique du [[royaume de Hongrie]]. == Histoir…",fr.wikipedia.org
2026-09-24T15:29:00Z,Gens_du_château,17628215,Petitpeton,1308,Nouvelle page : Les « '''gens du château''' » (''szolgálónép'' en [[hongrois]] ; ''castrenses'' ou ''civis'' en [[latin]]) est un terme historique désignant une classe d'hommes libres du royaume médi…,fr.wikipedia.org
2026-09-24T15:29:10Z,The_Drop:_A_Snowfall_Saga,17628217,Bryanp77,8944,Créé en traduisant la page « [[:en:Special:Redirect/revision/1376477719|The Drop: A Snowfall Saga]] »,fr.wikipedia.org
2026-09-24T15:33:20Z,Wilaya_d'El_Aricha,17628224,Ted1968,3088,création + wali,fr.wikipedia.org
2026-09-24T15:38:24Z,Wilaya_de_Ksar_Chellala,17628235,Ted1968,3113,création + wali,fr.wikipedia.org
2026-09-24T15:40:00Z,Gumnišče,17628240,Nazeherty,4205,Créé en traduisant la page « [[:sl:Special:Redirect/revision/6696721|Gumnišče]] »,fr.wikipedia.org
2026-09-24T15:48:45Z,Wilaya_d'Aïn_Oussara,17628253,Ted1968,3100,création + wali,fr.wikipedia.org
2026-09-24T15:50:17Z,Estádio_Municipal_22_de_Junho,17628257,Algipan,2679,Nouvelle page : {{Infobox Stade | nom = Estádio Municipal 22 de Junho | surnom = | logo = | image = Blick von der Gegentribüne - Estádio Municipal 22 de Junho.jpg | nom complet = | adresse = [[Vila N…,fr.wikipedia.org
2026-09-24T15:52:48Z,Wilaya_de_Messaad,17628265,Ted1968,3070,création + wali,fr.wikipedia.org
2026-09-24T15:54:30Z,Monts_Heng,17628268,Gemini1980,1258,création,fr.wikipedia.org
2026-09-24T15:57:37Z,Wilaya_de_Ksar_El_Boukhari,17628270,Ted1968,3136,création + wali,fr.wikipedia.org
2026-09-24T16:01:05Z,À_cran,17628279,EmDee,3953,Nouvelle page : {{en cours|EmDee}} {{Film futur}} {{A sourcer|date=septembre 2026}} {{titre en italique}} {{Infobox Cinéma (film) | titre = À cran | titre original = | réalisation = Samuel Bodin | sc…,fr.wikipedia.org
2026-09-24T16:01:16Z,Jean-Philippe_Cartier,17628280,RGarywiki,32488,Publication à partir de [[Utilisateur:RGarywiki/Brouillon]],fr.wikipedia.org
2026-09-24T16:01:34Z,Wilaya_de_Bou_Saâda,17628284,Ted1968,3091,création + wali,fr.wikipedia.org
2026-09-24T16:06:09Z,Wilaya_d'El_Abiodh_Sidi_Cheikh,17628294,Ted1968,3164,création + wali,fr.wikipedia.org
2026-09-24T16:10:43Z,Keiichi_Okabe,17628305,Bubbledumb,27227,Créé en traduisant la page « [[:en:Special:Redirect/revision/1372545424|Keiichi Okabe]] »,fr.wikipedia.org
2026-09-24T16:10:56Z,Chronologie_de_l'évolution_des_droits_des_femmes_en_France,17628306,Eskivor,114552,création article,fr.wikipedia.org
2026-09-24T16:16:47Z,Wasting_shit,17628316,Povflmv,1890,"/* */ g ecrit une base pr avoir la carte sur wikimaster jss rincé en redaction darticle mais svp supprimez pas a la limite laissez juste un truc en mode ""c un rappeur de region parisienne""",fr.wikipedia.org
