created_at,article,pageid,user,bytes,comment,project
2026-09-23T14:40:08Z,Burkini_en_France,17626590,Eskivor,48322,création article,fr.wikipedia.org
2026-09-23T14:52:09Z,Pellegry,17626610,Harrieta171,209,Création,fr.wikipedia.org
2026-09-23T14:55:46Z,Heinrich_Peters_(aérodynamicien),17626612,Bertrand Labévue,5227,Créé en traduisant la page « [[:pt:Special:Redirect/revision/70983001|Heinrich Peters]] »,fr.wikipedia.org
2026-09-23T14:58:22Z,Joshua_Bondo,17626615,Algipan,3200,Nouvelle page : {{ébauche|arbitre de football}} {{Infobox Arbitre | charte = football | nom = Joshua Bondo | image = | taille image = | légende = | nom de naissance = | date de naissance = {{Date de…,fr.wikipedia.org
2026-09-23T15:08:18Z,Dolynske_(homonymie),17626631,Guillaumrs,376,Nouvelle page : {{homonymie}} == Localités en Ukraine == * [[Dolynske (raïon de Podilsk)|]] est une commune rurale de l'[[oblast d'Odessa]] et du [[raïon de Podilsk]]. * [[Dolynske]] est une commune…,fr.wikipedia.org
2026-09-23T15:15:07Z,I_étiré,17626640,Moyogo,4729,Nouvelle page : {{Unicode}} {{Infobox Graphème | nom=i étiré | image=Latin letter stretched i.svg | taille image= | capitale=𝽮 | bas-de-casse=𝽱 | modificative= | alphabet= | ordre= | phonèmes= }} '''…,fr.wikipedia.org
2026-09-23T15:25:32Z,Haxball,17626657,Leifrsk,5324,"Recréation de la page, supprimée précédemment (probablement pour contenu incomplet et avis personnels, sources non retrouvées). Sourcée cette fois par un test jeuxvideo.com (2011), adapté à un jeu na…",fr.wikipedia.org
2026-09-23T15:29:36Z,Mardarivka_(raïon_de_Podilsk),17626667,Karpophore,2570,Nouvelle page : {{ébauche|localité ukrainienne}} {{Infobox Localité d'Ukraine | nom = Mardarivka | nom ukrainien = Мардарівка | drapeau = | blason = | taille drapeau = | taille blason = | image = | t…,fr.wikipedia.org
2026-09-23T15:30:26Z,Mark_Graham_(athlète),17626672,MMDCXXXV,565,"Nouvelle page : {{Voir homonymes|Mark Graham}}{{En travaux|{{subst:REVISIONUSER}}|{{subst:Aujourd'hui}}}}{{Infobox Biographie2}} '''Mark Anthony Graham''', né le 17 mai 1973 {{Lien|langue=en|trad=Gor…",fr.wikipedia.org
2026-09-23T15:43:15Z,Faille_principale_centrale_himalayenne,17626689,RawWriter,2626,"Création / traduction, en cours ...",fr.wikipedia.org
2026-09-23T15:44:46Z,Filip_Lissah,17626690,Vealhurl,2931,Nouvelle page : {{Infobox Footballeur | nom = Filip Lissah | nom de naissance = | image = | taille image = | légende = | club actuel = {{WAL-d}} [[Swansea City Association Football Club|Swansea City]…,fr.wikipedia.org
2026-09-23T15:44:57Z,Masque_Dorada_II,17626691,PapissPuro,3505,Créé en traduisant la page « [[:en:Special:Redirect/revision/1375929185|Máscara Dorada II]] »,fr.wikipedia.org
2026-09-23T16:02:30Z,Mio_Momono,17626728,PapissPuro,1024,Créé en traduisant la page « [[:en:Special:Redirect/revision/1366206315|Mio Momono]] »,fr.wikipedia.org
2026-09-23T16:09:44Z,Jardin_des_plantes_de_Montauban,17626736,Archaeodontosaurus,0,"{{fr|Jardin des plantes situé à Montauban, dans le Tarn-et-Garonne, en France.}} {{en|Botanical garden located in Montauban, Tarn-et-Garonne, France.}} [[Category:Gardens in Montauban]] [[Category:Bo…",fr.wikipedia.org
2026-09-23T16:11:59Z,Pour_les_beaux_yeux_du_monde,17626741,Baname LARE,2446,Nouvelle page,fr.wikipedia.org
2026-09-23T16:13:24Z,Buenos_Vampiros,17626746,Boboclown28,8379,Publication à partir de [[Utilisateur:Boboclown28/Brouillon]],fr.wikipedia.org
2026-09-23T16:22:22Z,Matteuzzi,17626761,AndréLegault,412,Nouvelle page d'homonymie - Matteuzzi,fr.wikipedia.org
2026-09-23T16:40:09Z,Unchild,17626788,Mattouriste,7319,Créé en traduisant la page « [[:en:Special:Redirect/revision/1375891274|Unchild]] »,fr.wikipedia.org
2026-09-23T16:40:34Z,Alerte_de_sécurité_sur_le_Jour_J_liée_aux_mots_croisés_du_Daily_Telegraph,17626790,Paul Morère,9765,Créé en traduisant la page « [[:en:Special:Redirect/revision/1371294712|D-Day Daily Telegraph crossword security alarm]] »,fr.wikipedia.org
