created_at,article,pageid,user,bytes,comment,project
2026-09-23T18:18:46Z,Jean-Baptiste_Durocher,17626922,Palmarol,4640,Nouvelle page : {{Voir homonymes|Durocher}} {{Infobox Personnalité politique | nom = Jean-Baptiste Durocher | image = | légende = | fonction 1 = [[Député]] à la [[Chambre d'assemblée du Bas-Canada]]…,fr.wikipedia.org
2026-09-23T18:28:00Z,USS_Shamal,17626934,Jean92140,5467,nouvel article,fr.wikipedia.org
2026-09-23T18:41:32Z,Moniteur_des_Arts,17626962,~2026-50155-60,1532,création,fr.wikipedia.org
2026-09-23T18:49:29Z,Temistocle_Jacobbi,17626969,Paulin Méry,3594,Publication de l'ébauche de la page de l'enseignant et journaliste socialiste puis fasciste Temistocle Jacobbi,fr.wikipedia.org
2026-09-23T18:52:19Z,Hazuki_(catch),17626972,PapissPuro,1772,Créé en traduisant la page « [[:en:Special:Redirect/revision/1376314475|Hazuki (wrestler)]] »,fr.wikipedia.org
2026-09-23T18:52:47Z,Don_Irving,17626974,Enrevseluj,3498,création,fr.wikipedia.org
2026-09-23T19:03:38Z,Liberté_de_panorama_en_France,17626990,Eskivor,17531,création article,fr.wikipedia.org
2026-09-23T19:05:05Z,Coupe_intercontinentale_de_futsal_2026,17626993,Slvgeo60,11685,création de la compétition,fr.wikipedia.org
2026-09-23T19:23:07Z,Sanctuaire_de_Greccio,17627015,Perri.G,14552,Création et rédaction de l'article,fr.wikipedia.org
2026-09-23T19:31:41Z,La_Chance_aux_chansons_(chanson),17627024,Arnaud 25,4941,Nouvelle page : {{Voir homonymes|La Chance aux chansons}} {{Infobox Musique (œuvre) | charte = chanson | titre = La Chance aux chansons | artiste = [[Charles Trenet]] | album = Fidèle | image = Charl…,fr.wikipedia.org
2026-09-23T19:33:38Z,Gare_d'Ichijōji,17627026,Jugo Yokomizo,14802,Nouvelle page : {{Infobox Gare | nom = Ichijōji | image = Ichijoji station overview 20200502.jpg | légende = Quais de gare en 2020. | pays = [[Japon]] | ville = [[Kyoto]] | titre quartier = Arrondiss…,fr.wikipedia.org
2026-09-23T19:37:08Z,Shamirah_Nabadda,17627035,Anai171,8519,Créé en traduisant la page « [[:en:Special:Redirect/revision/1363144067|Shamirah Nabadda]] »,fr.wikipedia.org
2026-09-23T19:40:06Z,Élections_législatives_de_1881_dans_le_Tarn,17627038,Lematth88,13312,Nouvelle page : {{Infobox Élection | pays = France | date élection = {{date|21 août 1881}} et {{date|4 septembre 1881}} | type = [[Élections législatives]] | endispute = 5 sièges à la [[Chambre des d…,fr.wikipedia.org
2026-09-23T19:49:35Z,Kenuz,17627050,Bosos22,5302,"Nouvelle page : {{Infobox Groupe ethnique | nom = Kenuz | image = Group of Nubians with weapons, Egypt. Coloured lithograph by Wellcome V0049326.jpg | légende = Groupe de nubiens Kenuz (1849). | regi…",fr.wikipedia.org
2026-09-23T19:53:59Z,Vitaliy_Frin_Spotoba_Music_Records,17627054,Artiste Spotify,797,nouvelle section,fr.wikipedia.org
2026-09-23T19:56:49Z,La_Terrasse_du_sérail,17627056,Chatsam,3316,"Nouvelle page : {{Infobox Art}} '''''La Terrasse du sérail''''', également intitulée ''Le Harem sur la terrasse'', est une [[peinture à l'huile]] sur [[toile (peinture)|toile]] réalisée en 1886 par l…",fr.wikipedia.org
2026-09-23T20:12:05Z,USS_Tornado,17627063,Jean92140,8363,nouvel article,fr.wikipedia.org
2026-09-23T20:15:09Z,Jacques_Salomon_d'Assas,17627069,~2026-51405-92,17,Pork with fork=Holy John Pork,fr.wikipedia.org
2026-09-23T20:15:10Z,Patricia_Delos,17627070,~2026-51496-83,11,Nouvelle page : Comédienne,fr.wikipedia.org
