created_at,article,pageid,user,bytes,comment,project
2026-09-24T11:30:15Z,Bonnie_Greer,17627835,Bertrouf,8112,Création,fr.wikipedia.org
2026-09-24T11:31:26Z,Maxpol,17627837,~2026-41865-06,21330,MERCI!,fr.wikipedia.org
2026-09-24T11:35:45Z,Thomas_Thistlewood,17627842,Aliutan,4452,Créé en traduisant la section d'ouverture de la page « [[:en:Special:Redirect/revision/1375886847|Thomas Thistlewood]] »,fr.wikipedia.org
2026-09-24T11:42:39Z,Álvaro_Costa_Dias,17627852,~2026-50172-80,1850,"Nouvelle page : [[Fichier:Álvaro Costa Dias em maio de 2020.jpg|thumb|Álvaro Costa Dias]] '''Álvaro Costa Dias''' (né le 4 septembre 1959 à Caicó), également connu sous le nom d' '''Álvaro Dias''', e…",fr.wikipedia.org
2026-09-24T11:46:55Z,Alexandre_Bouzidi,17627858,JiCoJiCoJiCo,8881,Nouvelle page : {{Voir homonymie|Bouzidi}} {{Infobox Joueur de basket-ball | nom = Alexandre Bouzidi | image = | taille image = | légende = | nom de naissance = | nationalité = [[France|Française]] |…,fr.wikipedia.org
2026-09-24T12:03:06Z,Mk.gee,17627881,CandiceGds,47980,Créé en traduisant la page « [[:en:Special:Redirect/revision/1375905408|Mk.gee]] »,fr.wikipedia.org
2026-09-24T12:19:03Z,Lu_Qing,17627892,~2026-51558-89,796,Nouvelle page : '''Lu Qing''' (路青) est une <mark>artiste plasticienne et peintre chinoise</mark> née à Shenyang en 1964<ref>{{Chapitre|titre chapitre=Chronologie der Online-Enzyklopädie Wikipedia|tit…,fr.wikipedia.org
2026-09-24T12:41:50Z,2027_en_sport_automobile,17627927,JuanManuel Ascari,1127,Nouvelle page : {{Ébauche|chronologie|Sport automobile}} {{Bandeau Année|2027}} {{Chronologie sport automobile|2027}}{{Centrer|''Cette page concerne '''[[2027|l'année 2027]]''' du [[calendrier grégor…,fr.wikipedia.org
2026-09-24T12:43:33Z,Wikimaster_(jeu_en_ligne),17627929,~2026-51404-90,6044,Il fallait créer une page,fr.wikipedia.org
2026-09-24T12:45:25Z,Tamborini,17627932,Wisdood,366,"Nouvelle page : {{patronymie}} '''Tamborini''' est un nom de famille d'origine italienne, porté notamment par : * [[Angelo Tamborini]] (1901-1982), coureur cycliste italien, devenu terroriste et espi…",fr.wikipedia.org
2026-09-24T12:49:46Z,Parc_naturel_des_Sierras_Subbéticas,17627939,Raphodon,9340,Nouvelle page : {{Infobox Aire protégée | nom = Parc naturel des Sierras Subbéticas | catégorie iucn = V | wdpa = 349402 | image = Parque natural Sierras Subbéticas 01.JPG | légende image = | type =…,fr.wikipedia.org
2026-09-24T12:52:36Z,Île_rouge_(homonymie),17627944,Wisdood,631,"Nouvelle page : {{homonymie}} Le nom d''''Île Rouge''' peut désigner : * l'[[île Rouge]], une île fluviale française de la Marne située sur le territoire communal de Saint-Maurice (Val-de-Marne) ; *…",fr.wikipedia.org
2026-09-24T12:58:15Z,Abbaye_de_Meslay,17627955,SLucas109,7002,Publication à partir de [[Utilisateur:SLucas109/Brouillon]],fr.wikipedia.org
2026-09-24T13:09:57Z,Balakən_(ville),17627978,~2026-51418-51,910,j ai decrit la ville,fr.wikipedia.org
2026-09-24T13:18:49Z,Hec_Espace_Entreprise_(HEE),17627994,-Al3xandr39t,6083,Publication à partir de [[Utilisateur:Mdherbec/Brouillon]],fr.wikipedia.org
