created_at,article,pageid,user,bytes,comment,project
2026-09-23T21:20:36Z,Primisuchus,84310912,Armin Reindl,1026,new page,en.wikipedia.org
2026-09-23T21:21:07Z,2027_UFL_season,84310917,JMyrleFuller,19113,making a new article for the 2027 UFL season,en.wikipedia.org
2026-09-23T21:22:51Z,2026_Ankara_Open_–_Singles,84310932,Paw1185,14141,[[WP:AES|←]]Created page with '{{Tennis events|2026|Ankara Open | champ = | runner = | score = | type = singles doubles | draw = 32 (4{{abbr|Q|Qualifiers}} / 4{{abbr|WC|Wild Cards}}) | seeds = 8 | ed…,en.wikipedia.org
2026-09-23T21:25:01Z,2027_Africa_Cup_of_Nations_qualification_Group_J,84310949,Lazargang,7135,[[WP:AES|←]]Created page with '{{Short description|2027 AFCON qualifying group I}} {{primary sources|date=September 2026}} '''Group J''' of the [[2027 Africa Cup of Nations qualification]] is one of…,en.wikipedia.org
2026-09-23T21:26:14Z,Harold_G._Marcus,84310960,DebreSelam,40227,[[WP:AES|←]]Created page with '{{Short description|American historian of Ethiopia (1936–2003)}} {{Infobox academic | name = Harold G. Marcus | birth_name = Harold Golden Marcus | birth_date = {{Birth…,en.wikipedia.org
2026-09-23T21:30:24Z,Thakkayagapparani,84310995,Pallavamallan,5212,New article on Thakkayagapparani by Ottakoothar,en.wikipedia.org
2026-09-23T21:32:28Z,Dirmi_Haroun,84311012,Jebiguess,4576,created page fro dirmi,en.wikipedia.org
2026-09-23T21:37:38Z,2027_Africa_Cup_of_Nations_qualification_Group_K,84311057,Lazargang,7135,[[WP:AES|←]]Created page with '{{Short description|2027 AFCON qualifying group K}} {{primary sources|date=September 2026}} '''Group K''' of the [[2027 Africa Cup of Nations qualification]] is one of…,en.wikipedia.org
2026-09-23T21:37:56Z,Füchsel,84311061,Altenmann,814,"[[WP:AES|←]]Created page with ''''Füchsel''' or '''Fuechsel''' is a German surname derived from the nickname which is a dimunutive of ''[[wikt:Fuchs|Fuchs]]'', 'fox'.<ref>[https://www.namenforschung.…",en.wikipedia.org
2026-09-23T21:38:43Z,2026_Belleville_synagogue_shooting,84311072,Moxfyre,3399,Created article using content and references from [[Antisemitism_in_Canada#2026]],en.wikipedia.org
2026-09-23T21:41:32Z,Kooperativa_pojišťovna,84311090,System tinker 90,8422,"Created article on Czech insurer Kooperativa pojišťovna with sourced history, operations and market position",en.wikipedia.org
2026-09-23T21:42:45Z,Hylaeus_quadriceps,84311102,Maias,2539,new page,en.wikipedia.org
2026-09-23T21:43:40Z,Karate_at_the_2026_Asian_Games_–_Men's_75_kg,84311114,Faruk6468,1285,[[WP:AES|←]]Created page with '{{Short description|none}} {{Short description|none}} The men's [[kumite]] 75 kilograms competition at the [[2026 Asian Games]] took place on 22 September 2026 at [[Toy…,en.wikipedia.org
2026-09-23T21:43:55Z,Lillian_Ruth_Matthews,84311119,Penny Richards,10441,"start, more soon",en.wikipedia.org
2026-09-23T21:47:49Z,2026_Ankara_Open_–_Doubles,84311150,Paw1185,6539,[[WP:AES|←]]Created page with '{{Tennis events|2026|Philly Open|s | champ = | runner = | score = | type = singles doubles | draw = 16 2{{abbr|WC|Wild Cards}}) | seeds = 4 | edition = 1st | main_name…,en.wikipedia.org
2026-09-23T21:51:06Z,Kandadji_attack,84311182,Jebiguess,6096,created page for kandadji,en.wikipedia.org
2026-09-23T21:51:34Z,Achyutarayabhyudayam,84311187,Pallavamallan,4329,New article on Achyutarayabhyudayam by Rajanatha Dindima,en.wikipedia.org
2026-09-23T21:54:56Z,Bayeux_Football_Club,84311204,Babylon77,1210,create article,en.wikipedia.org
2026-09-23T22:07:28Z,Dutch-Tripolitan_war_(1662-1703),84311279,Yay9724,4280,Added page (if there garammatical error please correct them english is my second language),en.wikipedia.org
2026-09-23T22:07:53Z,Zevran,84311283,Haleth,9535,[[WP:AES|←]]Created page with '{{Short description|Fictional character from the Dragon Age video game series}} {{Use dmy dates|date=September 2026}} {{Infobox character | name = Zevran Arainai | seri…,en.wikipedia.org
2026-09-23T22:11:33Z,Sun_Lijun_political_clique,84311321,The Account 2,24859,translating article from zh:孙力军团伙 see page for attribution,en.wikipedia.org
2026-09-23T22:14:37Z,Air_Bank,84311336,System tinker 90,10040,"Created article on Czech retail bank Air Bank, covering its history, operations and ownership",en.wikipedia.org
2026-09-23T22:16:49Z,Natalie_Jones_(politician),84311343,Birdlab,2423,creating article,en.wikipedia.org
