created_at,article,pageid,user,bytes,comment,project
2026-09-25T12:19:02Z,Penton_Street,84323994,RanulfLampard,5783,creation,en.wikipedia.org
2026-09-25T12:29:01Z,Kirakos_Gandzaketsi′s_mongolian_words_list,84324041,Tschin As,4443,[[WP:AES|←]]Created page with 'Kirakos Gandzaketsi′s historical list of the of 13th-century Mongolian words There are historical word list of the of 13th-century Mongolian language compiled by the Ar…,en.wikipedia.org
2026-09-25T12:42:29Z,Tony_Taylor_(running_back),84324085,WikiOriginal-9,6677,(edited with [[User:ProveIt_GT|ProveIt]]),en.wikipedia.org
2026-09-25T12:45:11Z,North_Sea_Port,84324091,Tristan Surtel,3149,new article,en.wikipedia.org
2026-09-25T12:46:36Z,Swimming_at_the_2026_Asian_Games_–_Men's_400_metre_freestyle,84324094,Yikesaiting,6811,[[WP:AES|←]]Created page with '{{Short description|none}} {{Infobox sports competition event |event = Men's 400 metre freestyle |games = 2026 Asian Games |venue = [[Tokyo Aquatics Centre]] |date = 25…,en.wikipedia.org
2026-09-25T12:51:52Z,"Athletics_at_the_2026_Asian_Games_–_Men's_10,000_metres",84324119,Magentic Manifestations,5065,create,en.wikipedia.org
2026-09-25T12:53:14Z,Wang_Xinyou,84324135,EtVVV,6895,[[WP:AES|←]]Created page with '{{Infobox football biography | name = Wang Xinyou | full_name = 王镡幼 | birth_date = {{birth date and age|2007|5|12|df=y}} | birth_place = | height = | position = [[Forwa…,en.wikipedia.org
2026-09-25T12:56:43Z,Noel_De_Souza,84324142,Adelberta,7942,"[[WP:AES|←]]Created page with '{{Short description|American actor (born 1925)}} '''Noel John De Souza''' (born December 27, 1925) is an American actor and journalist. He is recognized as one of the e…",en.wikipedia.org
2026-09-25T13:03:34Z,Opus_Gothique,84324168,Ad Huikeshoven,2276,in the Morvan,en.wikipedia.org
2026-09-25T13:05:00Z,Alliance_of_Greeks,84324177,Buk21,2086,[[WP:AES|←]]Created page with '{{Infobox political party | name = Alliance of Greeks | native_name = Συμμαχία Ελλήνων | native_name_lang = el | logo = [[File:Συμμαχια 1920 silver (cropped).png|230px]…,en.wikipedia.org
2026-09-25T13:08:51Z,L._Krishnan,84324190,Rigg,2942,"[[WP:AES|←]]Created page with 'Tan Sri '''Lakshmanan Krishnan''', or '''L. Krishnan''' (21 October 1922 – 24 September 2026<ref name=Krishnan>{{cite news |title=Renowned filmmaker Tan Sri L. Krishnan…",en.wikipedia.org
2026-09-25T13:13:53Z,Michał_Drewnicki,84324205,Polish kurd,2302,"Article created, stub",en.wikipedia.org
2026-09-25T13:16:58Z,International_Day_of_Birmingham,84324221,Stirchley.resident,3179,New article,en.wikipedia.org
