created_at,article,pageid,user,bytes,comment,project
2026-09-26T04:21:17Z,中道_(会派),5299033,社会市民,1193,改新や民主友愛太陽国民連合など野党第一会派は独立記事になっているため作成,ja.wikipedia.org
2026-09-26T04:26:07Z,朴英淑,5299036,Willard0003,1988,"[[ko:박영숙_(1932년)]],oldid=41884405",ja.wikipedia.org
2026-09-26T04:32:35Z,兕觥,5299037,Vetalapancavimsatika,4686,[[兕]]から分割。分割元は実質自分しか執筆していないので分割手続き省略。,ja.wikipedia.org
2026-09-26T04:44:44Z,野戦防空,5299042,お兄様22,12250,多言語の公的機関・軍事機関の一次資料を調査し、日本・米国・フランス・シンガポール・カナダなどの事例を比較・整理した上で、野戦防空の定義、機能、沿革、装備、各国の運用、現代的課題を体系的に構成しました。作成・整理にはLLMを使用しています。,ja.wikipedia.org
2026-09-26T04:46:17Z,利用者nagisinnralinux/NagisinnraLinux,5299043,Nagisinnralinux,2329,[[WP:AES|←]]新しいページ: 「'''NagisinnraLinux'''（ナギシンラ・リナックス）は、[[Debian]] Stableをベースとし、[[Xfce]]をデスクトップ環境として採用するLinuxディストリビューションである。旧式または低スペックなハードウェアでも応答性の高いデスクトップ環境を提供することを目的としており、比較的最小限のソフトウェア構成と[[zram]]を…,ja.wikipedia.org
2026-09-26T04:47:22Z,マーティン・ミルトン,5299044,Nnh,6651,[[en:Martin Milton]] 2026-09-17T17:42:36版を訳出,ja.wikipedia.org
2026-09-26T04:52:24Z,艦隊防空,5299046,お兄様22,13914,多言語の各国海軍・国防当局の一次資料を調査し、艦隊防空に共通する「探知・監視」「識別・追尾」「指揮統制」「迎撃」「電子戦・欺瞞」「防空網」などの機能を整理しました。さらに、日本・米国・英国・豪州・フランスなどの運用事例、艦対空ミサイルやイージス・システムの発展、弾道ミサイル防衛との関係を加えて記事化しました。作成・整理にはLLMを使用しています。,ja.wikipedia.org
2026-09-26T04:52:45Z,ゲーデルマシン,5299047,Amattan,16764,完全に自己言及的で証明可能に自己改善を行うAI理論モデル,ja.wikipedia.org
2026-09-26T04:59:17Z,フェミニスト人類学,5299048,Yudukikun5120,37706,[[en:Feminist anthropology]] (oldid=1355482159) より翻訳して作成,ja.wikipedia.org
2026-09-26T05:00:24Z,オープンノートブック・サイエンス,5299049,Yudukikun5120,29280,[[en:Open-notebook science]] (oldid=1359158793) より翻訳して作成,ja.wikipedia.org
2026-09-26T05:01:08Z,アルマン・ジャン・ド・ヴィニュロー・デュ・プレシ,5299050,Jun324,10292,"[[:en:Armand Jean de Vignerot du Plessis, 2nd Duke of Richelieu]] (2026年6月6日 (土) 23:26) を翻訳",ja.wikipedia.org
2026-09-26T05:01:31Z,カピバラ党,5299051,Sigrún802.3,18907,[[en:Capybara Party]]2026年9月26日14時01分閲覧,ja.wikipedia.org
2026-09-26T05:06:19Z,ヘンリー・タンワース・ウェルズ,5299055,Fuusenn,5791,"[[en:Henry Tanworth Wells]] 03:10, 13 August 2026 の一部訳",ja.wikipedia.org
