created_at,article,pageid,user,bytes,comment,project
2026-09-24T16:20:25Z,Necrophylus_arenarius,13986340,Achim Raschka,10109,kurze Neueinlage als Start,de.wikipedia.org
2026-09-24T16:21:09Z,Berne_Velasquez,13986341,DinoKenner,2842,[[Hilfe:Zusammenfassung und Quellen#Auto-Zusammenfassung|AZ]]: Die Seite wurde neu angelegt: '''Berne Velasquez''' (* in [[Belize City]]) ist ein [[Belize|belizischer]] [[Schauspieler]] und [[Musiker…,de.wikipedia.org
2026-09-24T16:23:16Z,"Liste_der_Kulturdenkmale_in_York_(innerhalb_der_Stadtmauer,_südlicher_Teil)",13986344,Tilman2007,118749,aus Historic England Daten erzeugt,de.wikipedia.org
2026-09-24T16:31:16Z,Parthenoleskia_parkei,13986350,Slimguy,2787,[[Hilfe:Zusammenfassung und Quellen#Auto-Zusammenfassung|AZ]]: Die Seite wurde neu angelegt: <!-- Für Informationen zum Umgang mit dieser Vorlage siehe [[Wikipedia:Taxoboxen]]. --> {{Taxobox | Taxon_…,de.wikipedia.org
2026-09-24T16:33:17Z,Maxi_Häber,13986354,Jcornelius,2863,[[Hilfe:Zusammenfassung und Quellen#Auto-Zusammenfassung|AZ]]: Die Seite wurde neu angelegt: '''Maxi Häber''' (geboren [[1989]] in [[Berlin]]) ist eine deutsche Politikerin ([[Die Linke]]). Seit 2026…,de.wikipedia.org
2026-09-24T16:33:25Z,Hanmer_River,13986355,Ulanwp,5137,Artikel neu angelegt,de.wikipedia.org
2026-09-24T16:38:15Z,Ralph_Hawtrey,13986362,KukiHaki,3817,[[Hilfe:Zusammenfassung und Quellen#Auto-Zusammenfassung|AZ]]: Die Seite wurde neu angelegt: '''Sir ''Ralph'' George Hawtrey''' (* [[22. November]] [[1879]] in [[Slough]]/Buckinghamshire; † [[21. Mär…,de.wikipedia.org
2026-09-24T16:40:44Z,Co-Packaged_Optics,13986366,Jpascher,4125,"Neuer Artikel: Co-Packaged Optics (Prinzip, Geschichte, Herausforderungen; belegt)",de.wikipedia.org
2026-09-24T16:43:39Z,Melker_Nordgren,13986369,Manataworf,7211,Erstellt,de.wikipedia.org
2026-09-24T16:45:17Z,Malortie_(Adelsgeschlecht),13986370,A1000,5217,Malortie (Adelsgeschlecht),de.wikipedia.org
2026-09-24T16:49:42Z,"Liste_der_Kulturdenkmale_in_York_(außerhalb_der_Stadtmauer,_nördlicher_Teil)",13986373,Tilman2007,98359,aus Historic England Daten erzeugt gemäß Stand 7. Januar auf enwiki,de.wikipedia.org
2026-09-24T16:51:22Z,Wohnhaus_Hauptstraße_20,13986375,Roland Kutzki,1404,neuer Artikel,de.wikipedia.org
2026-09-24T16:55:26Z,Nicolaas_Beets_(Kunsthistoriker),13986378,Lómelinde,8610,[[:d:Q19754047]] muss ich morgen noch mal genauer schauen,de.wikipedia.org
2026-09-24T16:58:11Z,Ungefasste_Flügelretabel,13986380,~2026-51650-73,11614,ich erstelle eine neue Seite zu dem Thema ungefasste Flügelretabel. Sie wird noch weiter bearbeitet.,de.wikipedia.org
2026-09-24T17:03:02Z,"Liste_der_Kulturdenkmale_in_York_außerhalb_der_Stadtmauer,_südlicher_Teil)",13986384,Tilman2007,112323,aus Historic England Daten erzeugt gemäß Stand 7. Januar auf enwiki,de.wikipedia.org
2026-09-24T17:06:37Z,Sonja_Radde,13986388,Jcornelius,3253,[[Hilfe:Zusammenfassung und Quellen#Auto-Zusammenfassung|AZ]]: Die Seite wurde neu angelegt: '''Sonja Radde''' (geboren [[1996]] in [[Berlin]]) ist eine deutsche Politikerin ([[Die Linke]]). Seit 202…,de.wikipedia.org
2026-09-24T17:12:42Z,Phantasiomyia,13986392,Slimguy,6052,[[Hilfe:Zusammenfassung und Quellen#Auto-Zusammenfassung|AZ]]: Die Seite wurde neu angelegt: <!-- Für Informationen zum Umgang mit dieser Vorlage siehe bitte [[Wikipedia:Taxoboxen]]. --> {{Taxobox |…,de.wikipedia.org
