created_at,article,pageid,user,bytes,comment,project
2026-09-24T06:24:54Z,Genea_(Zweiflügler),13985816,Slimguy,5935,[[Hilfe:Zusammenfassung und Quellen#Auto-Zusammenfassung|AZ]]: Die Seite wurde neu angelegt: <!-- Für Informationen zum Umgang mit dieser Vorlage siehe bitte [[Wikipedia:Taxoboxen]]. --> {{Taxobox |…,de.wikipedia.org
2026-09-24T06:39:15Z,Alain_Métrailler,13985824,Engelbaet,3668,Quellen wie angegeben (auch Weblinks/Podcasts ausgewertet),de.wikipedia.org
2026-09-24T06:39:21Z,Métrailler,13985825,Engelbaet,425,BKL angelegt,de.wikipedia.org
2026-09-24T06:46:18Z,Geneodes_grisescens,13985827,Slimguy,2958,[[Hilfe:Zusammenfassung und Quellen#Auto-Zusammenfassung|AZ]]: Die Seite wurde neu angelegt: <!-- Für Informationen zum Umgang mit dieser Vorlage siehe [[Wikipedia:Taxoboxen]]. --> {{Taxobox | Taxon_…,de.wikipedia.org
2026-09-24T06:52:10Z,Frank_Jordan_(Politiker),13985829,WAG57,3089,Quelle siehe Weblinks,de.wikipedia.org
2026-09-24T06:52:29Z,Chloe_Mannix-Power,13985830,Loper12321,2336,[[Hilfe:Zusammenfassung und Quellen#Auto-Zusammenfassung|AZ]]: Die Seite wurde neu angelegt: {{Infobox Leichtathlet <!-- Allgemeine Informationen --> | kurzname = Chloe Mannix-Power | bild = | bildbe…,de.wikipedia.org
2026-09-24T07:13:31Z,Leonhard_Leyrer,13985839,Hans Börsting,2105,"[[Hilfe:Zusammenfassung und Quellen#Auto-Zusammenfassung|AZ]]: Die Seite wurde neu angelegt: '''Leonhard Leyrer''', auch '''Leonhard Leyerer''' (* [[23. Februar]] [[1819]] in [[Gutenhard]]; † [[23. S…",de.wikipedia.org
2026-09-24T07:15:07Z,Pont_des_Golettes,13985840,Kito9999,1594,[[Hilfe:Zusammenfassung und Quellen#Auto-Zusammenfassung|AZ]]: Die Seite wurde neu angelegt: {{Infobox Brücke | BEZEICHNUNG = Pont des Golettes | BILD = Pont-des-Golettes-3.JPG | BILDTEXT = Blick auf…,de.wikipedia.org
2026-09-24T07:25:01Z,Diogo_Araújo_Brito,13985848,Siam.Soccer,2104,[[Hilfe:Zusammenfassung und Quellen#Auto-Zusammenfassung|AZ]]: Die Seite wurde neu angelegt: {{In Bearbeitung}} {{Infobox Fußballspieler | kurzname = Diogo Brito | bildname = | langname = | geburtsta…,de.wikipedia.org
2026-09-24T07:26:34Z,Munidopsis,13985850,Uwe Gille,1254,Artikelstart,de.wikipedia.org
2026-09-24T07:43:37Z,Kabondo,13985853,Friedl 11,4563,neu,de.wikipedia.org
2026-09-24T07:45:31Z,Monique_Hanlon,13985856,Loper12321,2279,[[Hilfe:Zusammenfassung und Quellen#Auto-Zusammenfassung|AZ]]: Die Seite wurde neu angelegt: {{Infobox Leichtathlet <!-- Allgemeine Informationen --> | kurzname = Monique Hanlon | bild = | bildbeschr…,de.wikipedia.org
2026-09-24T07:54:08Z,Julian_Adrat,13985860,Bernd Lüder,3884,"[[Hilfe:Zusammenfassung und Quellen#Auto-Zusammenfassung|AZ]]: Die Seite wurde neu angelegt: Julian Adrat ist ein [[Deutschland|deutscher]] [[Politiker]] ([[Alternative für Deutschland|AfD]]), Podcas…",de.wikipedia.org
2026-09-24T07:55:08Z,Bettina_Günter,13985862,PaulAsimov,5073,Basaler Artikel bereit für Veröffentlichung,de.wikipedia.org
2026-09-24T08:03:43Z,Pont_des_Baillets,13985865,Kito9999,1251,[[Hilfe:Zusammenfassung und Quellen#Auto-Zusammenfassung|AZ]]: Die Seite wurde neu angelegt: {{Infobox Brücke | BEZEICHNUNG = Pont des Baillets | BILD = Pont des Baillets2.jpg | BILDTEXT = Blick auf…,de.wikipedia.org
2026-09-24T08:04:47Z,Jörn_Lohmann,13985868,Sharmalama,2674,"Artikel über Bürgermeister mit kurzer Vita Lohmann neu erstellt, wurde 2026 erneut gewählt.",de.wikipedia.org
