created_at,article,pageid,user,bytes,comment,project
2026-09-25T12:19:18Z,Made_in_Hong_Kong_(1997),13987054,Ls-gbf,7452,Neuer Eintrag,de.wikipedia.org
2026-09-25T12:25:23Z,Stadtgericht_Göttingen,13987057,Karsten11,3737,[[Hilfe:Zusammenfassung und Quellen#Auto-Zusammenfassung|AZ]]: Die Seite wurde neu angelegt: Das '''Stadtgericht Göttingen''' war das Gericht für Zivilsachen der Stadt [[Göttingen]]. == Geschichte ==…,de.wikipedia.org
2026-09-25T12:42:13Z,FC_Ulytau,13987064,SG Globetrotter FC,5840,+ neuer Artikel,de.wikipedia.org
2026-09-25T12:48:14Z,Fußball-Westfalenliga_2020/21,13987070,Hullu poro,5393,[[Hilfe:Zusammenfassung und Quellen#Auto-Zusammenfassung|AZ]]: Die Seite wurde neu angelegt: {{Infobox Fußballsaison | Name = Westfalenliga 2020/21 | Meister = keine | Aufsteiger = keine | Absteiger…,de.wikipedia.org
2026-09-25T12:49:56Z,Wahldiagramm/Partei/Doku/MA,13987071,Tidjani Saleh,1214,[[Hilfe:Zusammenfassung und Quellen#Auto-Zusammenfassung|AZ]]: Die Seite wurde neu angelegt: {{Dokumentation/Unterseite}} Dies sind die verfügbaren Kürzel für das Länderkürzel MA / {{MAR}}. Kopiervor…,de.wikipedia.org
2026-09-25T12:51:04Z,Prairie_Star,13987074,Cartoffel,3569,[[Hilfe:Zusammenfassung und Quellen#Auto-Zusammenfassung|AZ]]: Die Seite wurde neu angelegt: {{Infobox Rebsorte | Art = IC | Farbe = grün | Synonyme = | Synonyme-Abschnitt = | Bild = | Herkunft = [[O…,de.wikipedia.org
2026-09-25T12:52:32Z,Uruleskia,13987077,Slimguy,6792,[[Hilfe:Zusammenfassung und Quellen#Auto-Zusammenfassung|AZ]]: Die Seite wurde neu angelegt: <!-- Für Informationen zum Umgang mit dieser Vorlage siehe bitte [[Wikipedia:Taxoboxen]]. --> {{Taxobox |…,de.wikipedia.org
2026-09-25T12:52:57Z,E8-Gitter,13987078,Jpascher,11628,"Neuer Artikel: E8-Gitter (Definition, Eigenschaften, Thetareihe, Kugelpackung und Kusszahl, Geschichte, Bezüge zu Leech-Gitter, Topologie, Stringtheorie, Kodierungstheorie); 13 Belege",de.wikipedia.org
2026-09-25T12:55:40Z,Tschechische_American-Football-Nationalmannschaft,13987081,ElTres,9318,[[Hilfe:Zusammenfassung und Quellen#Auto-Zusammenfassung|AZ]]: Die Seite wurde neu angelegt: '''Die tschechische American-Football-Nationalmannschaft''' ist die Auswahl tschechischer [[American Footb…,de.wikipedia.org
2026-09-25T13:09:26Z,Czulpa,13987089,~2026-46825-20,6166,[[Hilfe:Zusammenfassung und Quellen#Auto-Zusammenfassung|AZ]]: Die Seite wurde neu angelegt: {{Infobox Ort in Polen |Ort = Czulpa |Wappen = kein |Beschriftung = |Woiwodschaft = Ermland-Masuren |Powia…,de.wikipedia.org
2026-09-25T13:10:14Z,Fußball-Westfalenliga_2021/22,13987090,Hullu poro,5680,[[Hilfe:Zusammenfassung und Quellen#Auto-Zusammenfassung|AZ]]: Die Seite wurde neu angelegt: {{Infobox Fußballsaison | Name = Westfalenliga 2021/22 | Meister = [[Delbrücker SC]] (Gruppe 1) <br /> [[T…,de.wikipedia.org
2026-09-25T13:11:41Z,Robert_H._Haveman,13987091,KukiHaki,5152,[[Hilfe:Zusammenfassung und Quellen#Auto-Zusammenfassung|AZ]]: Die Seite wurde neu angelegt: '''Robert H. Haveman''' (* [[22. Juli]] [[1936]] in [[Grand Rapids (Michigan)|Grand Rapids]]/Michigan; † […,de.wikipedia.org
