created_at,article,pageid,user,bytes,comment,project
2026-09-25T08:26:06Z,Thomas_Schynol,13986801,Agentakt,2297,"[[Hilfe:Zusammenfassung und Quellen#Auto-Zusammenfassung|AZ]]: Die Seite wurde neu angelegt: '''Thomas Schynol''' (*1967 in [[Hamburg]]) ist ein deutscher [[Judo|Judoka]], Sportfunktionär und Finanzb…",de.wikipedia.org
2026-09-25T08:29:51Z,"Heinz_Wewers_(Fußballspieler,_1952)",13986812,~2026-51286-29,1793,[[Hilfe:Zusammenfassung und Quellen#Auto-Zusammenfassung|AZ]]: Die Seite wurde neu angelegt: '''Heinz Wewers''' (* [[11. April]] [[1952]]) ist ein vormaliger [[Deutschland|deutscher]] [[Fußball]]spie…,de.wikipedia.org
2026-09-25T08:36:39Z,A_Long_Way_Home_(2018),13986819,Ls-gbf,8712,Neuer Artikel zum Schweizer Dokumentarfilm A Long Way Home von Luc Schaedler),de.wikipedia.org
2026-09-25T08:42:41Z,Mauk_Mulder,13986824,Luckyprof,9246,Neuanlage,de.wikipedia.org
2026-09-25T08:46:55Z,Herrensitz_Diepoltsdorf_III,13986827,LS,5474,"Neu erstellt, noch ausbaufähig",de.wikipedia.org
2026-09-25T08:52:28Z,Marillion.com_Tour,13986833,TheAmarok87,5210,[[Hilfe:Zusammenfassung und Quellen#Auto-Zusammenfassung|AZ]]: Die Seite wurde neu angelegt: {{Infobox Tournee | Titel = marillion.com Tour | Cover = | Interpret = [[Marillion]] | Album = [[marillion…,de.wikipedia.org
2026-09-25T08:54:26Z,USS_Kansas,13986838,DerwahreStinkstiefel,270,Erstellung BKS,de.wikipedia.org
2026-09-25T09:03:02Z,USS_Kalk,13986849,DerwahreStinkstiefel,492,Erstellung BKS,de.wikipedia.org
2026-09-25T09:07:57Z,Kinue_Aota,13986855,Aotaperez,6217,Erstellt durch Übersetzen der Seite „[[:ja:Special:Redirect/revision/107535538|青田絹江]]“,de.wikipedia.org
2026-09-25T09:12:09Z,Liste_der_Monuments_historiques_in_Champs-sur-Yonne,13986858,Jergen,4455,"neu, Quellen im Artikel",de.wikipedia.org
2026-09-25T09:15:12Z,Herrensitz_Enzendorf,13986861,LS,6476,"Neu erstellt, noch ausbaufähig",de.wikipedia.org
2026-09-25T09:17:30Z,Liste_der_Monuments_historiques_in_La_Chapelle-sur-Oreuse,13986866,Jergen,1584,"neu, Quellen im Artikel",de.wikipedia.org
