created_at,article,pageid,user,bytes,comment,project
2026-09-24T11:19:35Z,Haruka_Funakubo,6158923,Jasiek054,5014,done,pl.wikipedia.org
2026-09-24T12:16:17Z,Good_Night_White_Pride,6158943,Mafo,4978,nowa,pl.wikipedia.org
2026-09-24T12:17:24Z,Władysław_Gurgul,6158944,Halfbricking,3825,+,pl.wikipedia.org
2026-09-24T12:27:05Z,Zygmunt_Twarowski,6158947,Wodnik11,5286,Utworzyłem nową stronę,pl.wikipedia.org
2026-09-24T12:29:47Z,Yamalaka,6158949,Carabus,5140,nw,pl.wikipedia.org
2026-09-24T12:44:40Z,Zmarli_w_październiku_2026,6158952,Kolejarz999,150,Utworzono artykuł,pl.wikipedia.org
2026-09-24T12:47:36Z,Klin_(stacja_kolejowa),6158954,Tomasz91,3412,+,pl.wikipedia.org
2026-09-24T12:48:15Z,Podsystem_anty-pass-back,6158955,Annnjosephine,619,Definicja rozwinieta,pl.wikipedia.org
2026-09-24T12:49:23Z,Ajedrez_Martelli,6158958,Yurek88,3791,nowy,pl.wikipedia.org
2026-09-24T12:58:52Z,Tomasz_Buczkowicz,6158963,Hybrus,13586,"[[Specjalna:Nowe strony|Nowa strona]]: = Tomasz Grzegorz Buczkowicz = '''Tomasz Grzegorz Buczkowicz''' (ur. 1985 w [[Brzozów|Brzozowie]]) – polski samorządowiec, nauczyciel języka polskiego, instrukt…",pl.wikipedia.org
2026-09-24T13:10:47Z,Antyrasizm,6158972,Mafo,11792,"Nowa; właściwie to zalążek, bo temat jest bardzo rozległy.",pl.wikipedia.org
